Accepted_Latin_Name,Common,Created_By,Family,Genus,Latin_Name,Order,PLANTS_Code,Rank_Name,Species,Subspecies,Synonym,Updated_By,ACAD_ED,Accepted_Found,Aquatic,Exotic,Fern_Ally,Graminoid,Herbaceous,Moss_Lichen,Shrub,Tree,TSN,TSN_Accepted,Vine,CoC_ME_ACAD,Created_Date,Updated_Date,Invasive,Author,Canopy_Exclusion,Favorites,Protected_species,Coef_wetness
Triadenum,marsh St. Johnswort,NA,Hypericaceae,Triadenum,Triadenum,Malpighiales,TRIAD,Genus,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,21472,21472,FALSE,6,3/27/2014,3/27/2014,FALSE,Raf.,FALSE,FALSE,FALSE,0
Triadenum fraseri,Fraser's St. Johnswort,NA,Hypericaceae,Triadenum,Triadenum fraseri,Malpighiales,TRFR,Species,fraseri,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,21473,21473,FALSE,6,7/22/2020 11:45,7/22/2020 11:45,FALSE,(Spach) Gleason,FALSE,FALSE,FALSE,0
Triadenum virginicum,Virginia marsh St. Johnswort,NA,Hypericaceae,Triadenum,Triadenum virginicum,Malpighiales,TRVI2,Species,virginicum,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,21475,21475,FALSE,6,6/14/2012,6/14/2012,FALSE,(L.) Raf.,FALSE,FALSE,FALSE,0
Trichophorum cespitosum,tufted bulrush,NA,Cyperaceae,Trichophorum,Trichophorum cespitosum,Poales,TRCE3,Species,cespitosum,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,508143,508143,FALSE,7,3/27/2014,3/27/2014,FALSE,(L.) Hartm.,FALSE,FALSE,FALSE,0
Trientalis borealis,starflower,NA,Primulaceae,Trientalis,Trientalis borealis,Ericales,TRBO2,Species,borealis,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,24053,24053,FALSE,4,6/14/2012,6/14/2012,FALSE,Raf.,FALSE,FALSE,FALSE,0
Trifolium repens,white clover,NA,Fabaceae,Trifolium,Trifolium repens,Fabales,TRRE3,Species,repens,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,26206,26206,FALSE,0,7/26/2018,7/26/2018,FALSE,L.,FALSE,FALSE,FALSE,3
Trillium undulatum,painted trillium,NA,Melanthiaceae,Trillium,Trillium undulatum,Liliales,TRUN,Species,undulatum,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,43092,43092,FALSE,6,6/14/2012,6/14/2012,FALSE,Willd.,FALSE,FALSE,FALSE,3
Tsuga canadensis,eastern hemlock,NA,Pinaceae,Tsuga,Tsuga canadensis,Pinales,TSCA,Species,canadensis,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,183397,183397,FALSE,4,6/14/2012,6/14/2012,FALSE,(L.) Carri├¿re,FALSE,FALSE,FALSE,3
Typha angustifolia,narrowleaf cattail,NA,Typhaceae,Typha,Typha angustifolia,Poales,TYAN,Species,angustifolia,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42325,42325,FALSE,0,6/14/2012,10/21/2013,TRUE,L.,FALSE,FALSE,FALSE,-5
Typha latifolia,broadleaf cattail,NA,Typhaceae,Typha,Typha latifolia,Poales,TYLA,Species,latifolia,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42326,42326,FALSE,2,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,-5
Ulmus americana,American elm,NA,Ulmaceae,Ulmus,Ulmus americana,Rosales,ULAM,Species,americana,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,19049,19049,FALSE,2,6/14/2012,6/14/2012,FALSE,L.,FALSE,TRUE,FALSE,-3
Unknown Carex - 01,NA,NA,Cyperaceae,Carex,Unknown Carex - 01,Poales,CAREX_U1,Genus,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-9999999901,-9999999901,FALSE,4.4,6/14/2012,10/22/2013,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Carex - 02,NA,NA,Cyperaceae,Carex,Unknown Carex - 02,Poales,CAREX_U2,Genus,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-9999999902,-9999999902,FALSE,4.4,6/14/2012,10/22/2013,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Carex - 03,NA,NA,Cyperaceae,Carex,Unknown Carex - 03,Poales,CAREX_U3,Genus,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-9999999903,-9999999903,FALSE,4.4,6/14/2012,10/22/2013,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Carex - 04,NA,NA,Cyperaceae,Carex,Unknown Carex - 04,Poales,CAREX_U4,Genus,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-9999999904,-9999999904,FALSE,4.4,6/14/2012,10/22/2013,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Carex - 05,NA,NA,Cyperaceae,Carex,Unknown Carex - 05,Poales,CAREX_U5,Genus,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-9999999905,-9999999905,FALSE,4.4,6/14/2012,10/22/2013,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Carex - 06,NA,NA,Cyperaceae,Carex,Unknown Carex - 06,Poales,CAREX_U6,Genus,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-9999999906,-9999999906,FALSE,4.4,6/14/2012,10/22/2013,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Carex - 07,NA,NA,Cyperaceae,Carex,Unknown Carex - 07,Poales,CAREX_U7,Genus,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-9999999907,-9999999907,FALSE,4.4,6/14/2012,10/22/2013,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Carex - 08,NA,NA,Cyperaceae,Carex,Unknown Carex - 08,Poales,CAREX_U8,Genus,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-9999999908,-9999999908,FALSE,4.4,6/14/2012,10/22/2013,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Carex - 09,NA,NA,Cyperaceae,Carex,Unknown Carex - 09,Poales,CAREX_U9,Genus,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-9999999909,-9999999909,FALSE,4.4,6/14/2012,10/22/2013,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Carex - 10,NA,NA,Cyperaceae,Carex,Unknown Carex - 10,Poales,CAREX_U10,Genus,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-9999999910,-9999999910,FALSE,4.4,6/14/2012,10/22/2013,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Conifer,NA,NA,NA,NA,Unknown Conifer,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-9999999943,-9999999943,FALSE,NA,6/14/2012,6/14/2012,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Grass - 01,NA,NA,Poaceae,NA,Unknown Grass - 01,Poales,POACEA_U1,Family,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-9999999912,-9999999912,FALSE,NA,6/14/2012,10/21/2013,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Grass - 02,NA,NA,Poaceae,NA,Unknown Grass - 02,Poales,POACEA_U2,Family,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-9999999913,-9999999913,FALSE,NA,6/14/2012,10/21/2013,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Grass - 03,NA,NA,Poaceae,NA,Unknown Grass - 03,Poales,POACEA_U3,Family,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-9999999914,-9999999914,FALSE,NA,6/14/2012,10/21/2013,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Grass - 04,NA,NA,Poaceae,NA,Unknown Grass - 04,Poales,POACEA_U4,Family,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-9999999915,-9999999915,FALSE,NA,6/14/2012,10/21/2013,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Grass - 06,NA,NA,Poaceae,NA,Unknown Grass - 06,Poales,POACEA_U6,Family,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-9999999916,-9999999916,FALSE,NA,6/14/2012,10/21/2013,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Grass - 07,NA,NA,Poaceae,NA,Unknown Grass - 07,Poales,POACEA_U7,Family,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-9999999917,-9999999917,FALSE,NA,6/14/2012,10/21/2013,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Grass - 08,NA,NA,Poaceae,NA,Unknown Grass - 08,Poales,POACEA_U8,Family,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-9999999918,-9999999918,FALSE,NA,6/14/2012,10/21/2013,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Grass - 09,NA,NA,Poaceae,NA,Unknown Grass - 09,Poales,POACEA_U9,Family,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-9999999919,-9999999919,FALSE,NA,6/14/2012,10/21/2013,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Grass - 10,NA,NA,Poaceae,NA,Unknown Grass - 10,Poales,POACEA_U10,Family,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-9999999920,-9999999920,FALSE,NA,6/14/2012,10/21/2013,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Hardwood,NA,NA,NA,NA,Unknown Hardwood,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-9999999944,-9999999944,FALSE,NA,6/14/2012,6/14/2012,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Herb - 01,NA,NA,NA,NA,Unknown Herb - 01,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-9999999921,-9999999921,FALSE,NA,6/14/2012,6/14/2012,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Herb - 02,NA,NA,NA,NA,Unknown Herb - 02,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-9999999922,-9999999922,FALSE,NA,6/14/2012,6/14/2012,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Herb - 03,NA,NA,NA,NA,Unknown Herb - 03,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-9999999923,-9999999923,FALSE,NA,6/14/2012,6/14/2012,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Herb - 04,NA,NA,NA,NA,Unknown Herb - 04,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-9999999924,-9999999924,FALSE,NA,6/14/2012,6/14/2012,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Herb - 05,NA,NA,NA,NA,Unknown Herb - 05,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-9999999925,-9999999925,FALSE,NA,6/14/2012,6/14/2012,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Herb - 06,NA,NA,NA,NA,Unknown Herb - 06,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-9999999926,-9999999926,FALSE,NA,6/14/2012,6/14/2012,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Herb - 07,NA,NA,NA,NA,Unknown Herb - 07,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-9999999927,-9999999927,FALSE,NA,6/14/2012,6/14/2012,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Herb - 08,NA,NA,NA,NA,Unknown Herb - 08,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-9999999928,-9999999928,FALSE,NA,6/14/2012,6/14/2012,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Herb - 09,NA,NA,NA,NA,Unknown Herb - 09,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-9999999929,-9999999929,FALSE,NA,6/14/2012,6/14/2012,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Herb - 10,NA,NA,NA,NA,Unknown Herb - 10,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-9999999930,-9999999930,FALSE,NA,6/14/2012,6/14/2012,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Rush - 01,NA,NA,Juncaceae,NA,Unknown Rush - 01,Poales,NA,Family,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-9999999931,-9999999931,FALSE,NA,6/14/2012,6/14/2012,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Shrub - 01,NA,NA,NA,NA,Unknown Shrub - 01,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-9999999932,-9999999932,FALSE,NA,6/14/2012,6/14/2012,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Shrub - 02,NA,NA,NA,NA,Unknown Shrub - 02,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-9999999933,-9999999933,FALSE,NA,6/14/2012,6/14/2012,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Shrub - 03,NA,NA,NA,NA,Unknown Shrub - 03,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-9999999934,-9999999934,FALSE,NA,6/14/2012,6/14/2012,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Shrub - 04,NA,NA,NA,NA,Unknown Shrub - 04,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-9999999935,-9999999935,FALSE,NA,6/14/2012,6/14/2012,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Shrub - 05,NA,NA,NA,NA,Unknown Shrub - 05,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-9999999936,-9999999936,FALSE,NA,6/14/2012,6/14/2012,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown species,Unknown species,NA,NA,NA,Unknown species,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,-9999999950,-9999999950,TRUE,NA,6/14/2012,6/14/2012,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Tree - 01,NA,NA,NA,NA,Unknown Tree - 01,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-9999999937,-9999999937,FALSE,NA,6/14/2012,6/14/2012,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Tree - 02,NA,NA,NA,NA,Unknown Tree - 02,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-9999999938,-9999999938,FALSE,NA,6/14/2012,6/14/2012,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Tree - 03,NA,NA,NA,NA,Unknown Tree - 03,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-9999999939,-9999999939,FALSE,NA,6/14/2012,6/14/2012,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Tree - 04,NA,NA,NA,NA,Unknown Tree - 04,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-9999999940,-9999999940,FALSE,NA,6/14/2012,6/14/2012,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Tree - 05,NA,NA,NA,NA,Unknown Tree - 05,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-9999999941,-9999999941,FALSE,NA,6/14/2012,6/14/2012,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Unknown Tree - 06,NA,NA,NA,NA,Unknown Tree - 06,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-9999999942,-9999999942,FALSE,NA,6/14/2012,6/14/2012,FALSE,Undefined,FALSE,TRUE,FALSE,NA
Urtica,nettle,{8330C84C-E3CB-45E0-99A3-133519C3A7AD},Urticaceae,Urtica,Urtica,Rosales,URTIC,Genus,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,19151,19151,FALSE,NA,10/10/2012,10/10/2012,FALSE,L.,FALSE,FALSE,FALSE,NA
Urtica dioica,stinging nettle,NA,Urticaceae,Urtica,Urtica dioica,Rosales,URDI,Species,dioica,NA,Urtica dioica ssp. dioica,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,19152,19152,FALSE,0,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,0
Utricularia,bladderwort,NA,Lentibulariaceae,Utricularia,Utricularia,Lamiales,UTRIC,Genus,NA,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34443,34443,FALSE,5.75,7/25/2019,7/25/2019,FALSE,L.,FALSE,FALSE,FALSE,-5
Utricularia cornuta,horned bladderwort,NA,Lentibulariaceae,Utricularia,Utricularia cornuta,Lamiales,UTCO,Species,cornuta,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,34447,34447,FALSE,6,3/28/2014,3/28/2014,FALSE,Michx.,FALSE,FALSE,FALSE,-5
Utricularia geminiscapa,hiddenfruit bladderwort,NA,Lentibulariaceae,Utricularia,Utricularia geminiscapa,Lamiales,UTGE,Species,geminiscapa,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,34451,34451,FALSE,6,8/17/2023 9:54,8/17/2023 9:54,FALSE,Benj.,FALSE,FALSE,FALSE,-5
Utricularia gibba,humped bladderwort,NA,Lentibulariaceae,Utricularia,Utricularia gibba,Lamiales,UTGI,Species,gibba,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,34452,34452,FALSE,6,8/1/2018,8/1/2018,FALSE,L.,FALSE,FALSE,FALSE,-5
Utricularia intermedia,flat-leaf bladderwort,NA,Lentibulariaceae,Utricularia,Utricularia intermedia,Lamiales,UTIN2,Species,intermedia,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,34454,34454,FALSE,6,3/28/2014,3/28/2014,FALSE,Hayne,FALSE,FALSE,FALSE,-5
Utricularia purpurea,purple bladderwort,NA,Lentibulariaceae,Utricularia,Utricularia purpurea,Lamiales,UTPU,Species,purpurea,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34461,34461,FALSE,5,10/20/2023,10/20/2023,FALSE,Walter,FALSE,FALSE,FALSE,-5
Utricularia vulgaris,Common bladderwort,NA,Lentibulariaceae,Utricularia,Utricularua vulgaris,Lamiales,UTMA,Species,vulgaris,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,34445,34445,FALSE,4,7/26/2018,7/26/2018,FALSE,L.,FALSE,FALSE,FALSE,-5
Uvularia sessilifolia,sessile-leaf bellwort,NA,Colchicaceae,Uvularia,Uvularia sessilifolia,Liliales,UVSE,Species,sessilifolia,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,43112,43112,FALSE,4,3/27/2014,3/27/2014,FALSE,L.,FALSE,FALSE,FALSE,3
Vaccinium,blueberries,NA,Ericaceae,Vaccinium,Vaccinium,Ericales,VACCI,Genus,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,23571,23571,FALSE,5.2,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,NA
Vaccinium angustifolium,lowbush blueberry,NA,Ericaceae,Vaccinium,Vaccinium angustifolium,Ericales,VAAN,Species,angustifolium,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,23579,23579,FALSE,3,6/14/2012,6/14/2012,FALSE,Aiton,FALSE,FALSE,FALSE,3
Vaccinium corymbosum,highbush blueberry,NA,Ericaceae,Vaccinium,Vaccinium corymbosum,Ericales,VACO,Species,corymbosum,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,23573,23573,FALSE,4,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,-3
Vaccinium macrocarpon,large cranberry,{85C1E403-008D-4605-B678-10F278B8E16E},Ericaceae,Vaccinium,Vaccinium macrocarpon,Ericales,VAMA,Species,macrocarpon,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,23599,23599,FALSE,5,8/26/2013,8/26/2013,FALSE,Aiton,FALSE,TRUE,FALSE,-5
Vaccinium myrtilloides,velvetleaf huckleberry,NA,Ericaceae,Vaccinium,Vaccinium myrtilloides,Ericales,VAMY,Species,myrtilloides,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,23604,23604,FALSE,5,6/14/2012,6/14/2012,FALSE,Michx.,FALSE,FALSE,FALSE,-3
Vaccinium oxycoccos,small cranberry,NA,Ericaceae,Vaccinium,Vaccinium oxycoccos,Ericales,VAOX,Species,oxycoccos,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,505635,505635,FALSE,7,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,-5
Vaccinium vitis-idaea,lingonberry,NA,Ericaceae,Vaccinium,Vaccinium vitis-idaea,Ericales,VAVI,Species,vitis-idaea,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,505637,505637,FALSE,7,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,0
Valeriana officinalis,garden heliotrope,NA,Valerianaceae,Valeriana,Valeriana officinalis,Dipsacales,VAOF,Species,officinalis,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,35363,35363,FALSE,0,8/9/2023 10:55,8/9/2023 10:55,TRUE,L.,FALSE,FALSE,FALSE,0
Vallisneria americana,American eelgrass,NA,Hydrocharitaceae,Vallisneria,Vallisneria americana,Alismatales,VAAM3,Species,americana,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,38951,38951,FALSE,6,3/29/2016,3/29/2016,FALSE,Michx.,FALSE,FALSE,FALSE,-5
Verbascum thapsus,flannel mullein,NA,Scrophulariaceae,Verbascum,Verbascum thapsus,Lamiales,VETH,Species,thapsus,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,33394,33394,FALSE,0,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,5
Verbena hastata,swamp verbena,NA,Verbenaceae,Verbena,Verbena hastata,Lamiales,VEHA2,Species,hastata,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,32071,32071,FALSE,4,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,-3
Veronica,speedwell,NA,Plantaginaceae,Veronica,Veronica,Lamiales,VERON,Genus,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,33396,33396,FALSE,0,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,NA
Veronica chamaedrys,germander speedwell,{85C1E403-008D-4605-B678-10F278B8E16E},Plantaginaceae,Veronica,Veronica chamaedrys,Lamiales,VECH,Species,chamaedrys,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,33414,33414,FALSE,0,11/2/2012,11/2/2012,FALSE,L.,FALSE,FALSE,FALSE,5
